,LocationID,Borough,Zone
0,238,Manhattan,Upper West Side North
1,238,Manhattan,Upper West Side North
2,238,Manhattan,Upper West Side North
3,238,Manhattan,Upper West Side North
4,236,Manhattan,Upper East Side North
5,236,Manhattan,Upper East Side North
6,68,Manhattan,East Chelsea
7,68,Manhattan,East Chelsea
8,170,Manhattan,Murray Hill
9,170,Manhattan,Murray Hill
10,107,Manhattan,Gramercy
11,107,Manhattan,Gramercy
12,113,Manhattan,Greenwich Village North
13,113,Manhattan,Greenwich Village North
14,231,Manhattan,TriBeCa/Civic Center
15,231,Manhattan,TriBeCa/Civic Center
16,264,Unknown,NV
17,162,Manhattan,Midtown East
18,162,Manhattan,Midtown East
19,239,Manhattan,Upper West Side South
20,170,Manhattan,Murray Hill
21,170,Manhattan,Murray Hill
22,132,Queens,JFK Airport
23,236,Manhattan,Upper East Side North
24,141,Manhattan,Lenox Hill West
25,162,Manhattan,Midtown East
26,148,Manhattan,Lower East Side
27,161,Manhattan,Midtown Center
28,163,Manhattan,Midtown North
29,193,Queens,Queensbridge/Ravenswood
30,50,Manhattan,Clinton West
31,90,Manhattan,Flatiron
32,143,Manhattan,Lincoln Square West
33,238,Manhattan,Upper West Side North
34,125,Manhattan,Hudson Sq
35,125,Manhattan,Hudson Sq
36,231,Manhattan,TriBeCa/Civic Center
37,231,Manhattan,TriBeCa/Civic Center
38,79,Manhattan,East Village
39,79,Manhattan,East Village
40,234,Manhattan,Union Sq
41,234,Manhattan,Union Sq
42,90,Manhattan,Flatiron
43,90,Manhattan,Flatiron
44,238,Manhattan,Upper West Side North
45,238,Manhattan,Upper West Side North
46,264,Unknown,NV
47,264,Unknown,NV
48,264,Unknown,NV
49,264,Unknown,NV
50,264,Unknown,NV
51,264,Unknown,NV
52,162,Manhattan,Midtown East
53,162,Manhattan,Midtown East
54,43,Manhattan,Central Park
55,43,Manhattan,Central Park
56,237,Manhattan,Upper East Side South
57,237,Manhattan,Upper East Side South
58,162,Manhattan,Midtown East
59,162,Manhattan,Midtown East
60,211,Manhattan,SoHo
61,211,Manhattan,SoHo
62,79,Manhattan,East Village
63,114,Manhattan,Greenwich Village South
64,125,Manhattan,Hudson Sq
65,249,Manhattan,West Village
66,114,Manhattan,Greenwich Village South
67,234,Manhattan,Union Sq
68,236,Manhattan,Upper East Side North
69,148,Manhattan,Lower East Side
70,237,Manhattan,Upper East Side South
71,262,Manhattan,Yorkville East
72,237,Manhattan,Upper East Side South
73,262,Manhattan,Yorkville East
74,238,Manhattan,Upper West Side North
75,236,Manhattan,Upper East Side North
76,140,Manhattan,Lenox Hill East
77,161,Manhattan,Midtown Center
78,236,Manhattan,Upper East Side North
79,164,Manhattan,Midtown South
80,132,Queens,JFK Airport
81,114,Manhattan,Greenwich Village South
82,87,Manhattan,Financial District North
83,229,Manhattan,Sutton Place/Turtle Bay North
84,237,Manhattan,Upper East Side South
85,13,Manhattan,Battery Park City
86,249,Manhattan,West Village
87,137,Manhattan,Kips Bay
88,233,Manhattan,UN/Turtle Bay South
89,170,Manhattan,Murray Hill
90,230,Manhattan,Times Sq/Theatre District
91,246,Manhattan,West Chelsea/Hudson Yards
92,142,Manhattan,Lincoln Square East
93,70,Queens,East Elmhurst
94,13,Manhattan,Battery Park City
95,138,Queens,LaGuardia Airport
96,236,Manhattan,Upper East Side North
97,236,Manhattan,Upper East Side North
98,170,Manhattan,Murray Hill
99,113,Manhattan,Greenwich Village North
100,113,Manhattan,Greenwich Village North
101,231,Manhattan,TriBeCa/Civic Center
102,43,Manhattan,Central Park
103,100,Manhattan,Garment District
104,234,Manhattan,Union Sq
105,137,Manhattan,Kips Bay
106,163,Manhattan,Midtown North
107,50,Manhattan,Clinton West
108,70,Queens,East Elmhurst
109,170,Manhattan,Murray Hill
110,161,Manhattan,Midtown Center
111,161,Manhattan,Midtown Center
112,100,Manhattan,Garment District
113,186,Manhattan,Penn Station/Madison Sq West
114,230,Manhattan,Times Sq/Theatre District
115,42,Manhattan,Central Harlem North
116,137,Manhattan,Kips Bay
117,234,Manhattan,Union Sq
118,107,Manhattan,Gramercy
119,100,Manhattan,Garment District
120,48,Manhattan,Clinton East
121,48,Manhattan,Clinton East
122,161,Manhattan,Midtown Center
123,161,Manhattan,Midtown Center
124,238,Manhattan,Upper West Side North
125,238,Manhattan,Upper West Side North
126,229,Manhattan,Sutton Place/Turtle Bay North
127,142,Manhattan,Lincoln Square East
128,142,Manhattan,Lincoln Square East
129,162,Manhattan,Midtown East
130,186,Manhattan,Penn Station/Madison Sq West
131,13,Manhattan,Battery Park City
132,107,Manhattan,Gramercy
133,161,Manhattan,Midtown Center
134,164,Manhattan,Midtown South
135,70,Queens,East Elmhurst
136,211,Manhattan,SoHo
137,161,Manhattan,Midtown Center
138,48,Manhattan,Clinton East
139,164,Manhattan,Midtown South
140,132,Queens,JFK Airport
141,140,Manhattan,Lenox Hill East
142,140,Manhattan,Lenox Hill East
143,246,Manhattan,West Chelsea/Hudson Yards
144,90,Manhattan,Flatiron
145,211,Manhattan,SoHo
146,79,Manhattan,East Village
147,43,Manhattan,Central Park
148,74,Manhattan,East Harlem North
149,141,Manhattan,Lenox Hill West
150,239,Manhattan,Upper West Side South
151,163,Manhattan,Midtown North
152,143,Manhattan,Lincoln Square West
153,230,Manhattan,Times Sq/Theatre District
154,237,Manhattan,Upper East Side South
155,237,Manhattan,Upper East Side South
156,249,Manhattan,West Village
157,239,Manhattan,Upper West Side South
158,48,Manhattan,Clinton East
159,234,Manhattan,Union Sq
160,141,Manhattan,Lenox Hill West
161,4,Manhattan,Alphabet City
162,114,Manhattan,Greenwich Village South
163,138,Queens,LaGuardia Airport
164,186,Manhattan,Penn Station/Madison Sq West
165,162,Manhattan,Midtown East
166,237,Manhattan,Upper East Side South
167,163,Manhattan,Midtown North
168,142,Manhattan,Lincoln Square East
169,237,Manhattan,Upper East Side South
170,138,Queens,LaGuardia Airport
171,237,Manhattan,Upper East Side South
172,142,Manhattan,Lincoln Square East
173,132,Queens,JFK Airport
174,162,Manhattan,Midtown East
175,114,Manhattan,Greenwich Village South
176,262,Manhattan,Yorkville East
177,236,Manhattan,Upper East Side North
178,140,Manhattan,Lenox Hill East
179,236,Manhattan,Upper East Side North
180,48,Manhattan,Clinton East
181,162,Manhattan,Midtown East
182,246,Manhattan,West Chelsea/Hudson Yards
183,142,Manhattan,Lincoln Square East
184,100,Manhattan,Garment District
185,186,Manhattan,Penn Station/Madison Sq West
186,229,Manhattan,Sutton Place/Turtle Bay North
187,263,Manhattan,Yorkville West
188,186,Manhattan,Penn Station/Madison Sq West
189,234,Manhattan,Union Sq
190,4,Manhattan,Alphabet City
191,236,Manhattan,Upper East Side North
192,88,Manhattan,Financial District South
193,186,Manhattan,Penn Station/Madison Sq West
194,148,Manhattan,Lower East Side
195,79,Manhattan,East Village
196,68,Manhattan,East Chelsea
197,137,Manhattan,Kips Bay
198,233,Manhattan,UN/Turtle Bay South
199,161,Manhattan,Midtown Center
200,229,Manhattan,Sutton Place/Turtle Bay North
201,262,Manhattan,Yorkville East
202,239,Manhattan,Upper West Side South
203,141,Manhattan,Lenox Hill West
204,236,Manhattan,Upper East Side North
205,161,Manhattan,Midtown Center
206,237,Manhattan,Upper East Side South
207,43,Manhattan,Central Park
208,141,Manhattan,Lenox Hill West
209,114,Manhattan,Greenwich Village South
210,88,Manhattan,Financial District South
211,262,Manhattan,Yorkville East
212,164,Manhattan,Midtown South
213,249,Manhattan,West Village
214,234,Manhattan,Union Sq
215,43,Manhattan,Central Park
216,152,Manhattan,Manhattanville
217,144,Manhattan,Little Italy/NoLiTa
218,161,Manhattan,Midtown Center
219,79,Manhattan,East Village
220,161,Manhattan,Midtown Center
221,234,Manhattan,Union Sq
222,170,Manhattan,Murray Hill
223,143,Manhattan,Lincoln Square West
224,142,Manhattan,Lincoln Square East
225,145,Queens,Long Island City/Hunters Point
226,90,Manhattan,Flatiron
227,237,Manhattan,Upper East Side South
228,7,Queens,Astoria
229,140,Manhattan,Lenox Hill East
230,48,Manhattan,Clinton East
231,87,Manhattan,Financial District North
232,132,Queens,JFK Airport
233,132,Queens,JFK Airport
234,236,Manhattan,Upper East Side North
235,132,Queens,JFK Airport
236,262,Manhattan,Yorkville East
237,107,Manhattan,Gramercy
238,236,Manhattan,Upper East Side North
239,137,Manhattan,Kips Bay
240,132,Queens,JFK Airport
241,232,Manhattan,Two Bridges/Seward Park
242,166,Manhattan,Morningside Heights
243,238,Manhattan,Upper West Side North
244,79,Manhattan,East Village
245,132,Queens,JFK Airport
246,158,Manhattan,Meatpacking/West Village West
247,239,Manhattan,Upper West Side South
248,74,Manhattan,East Harlem North
249,262,Manhattan,Yorkville East
250,179,Queens,Old Astoria
251,50,Manhattan,Clinton West
252,170,Manhattan,Murray Hill
253,264,Unknown,NV
254,158,Manhattan,Meatpacking/West Village West
255,151,Manhattan,Manhattan Valley
256,264,Unknown,NV
257,132,Queens,JFK Airport
258,48,Manhattan,Clinton East
259,24,Manhattan,Bloomingdale
260,142,Manhattan,Lincoln Square East
261,238,Manhattan,Upper West Side North
262,161,Manhattan,Midtown Center
263,161,Manhattan,Midtown Center
264,158,Manhattan,Meatpacking/West Village West
265,162,Manhattan,Midtown East
266,239,Manhattan,Upper West Side South
267,231,Manhattan,TriBeCa/Civic Center
268,48,Manhattan,Clinton East
269,229,Manhattan,Sutton Place/Turtle Bay North
270,137,Manhattan,Kips Bay
271,137,Manhattan,Kips Bay
272,107,Manhattan,Gramercy
273,162,Manhattan,Midtown East
274,144,Manhattan,Little Italy/NoLiTa
275,158,Manhattan,Meatpacking/West Village West
276,141,Manhattan,Lenox Hill West
277,162,Manhattan,Midtown East
278,140,Manhattan,Lenox Hill East
279,263,Manhattan,Yorkville West
280,229,Manhattan,Sutton Place/Turtle Bay North
281,239,Manhattan,Upper West Side South
282,164,Manhattan,Midtown South
283,164,Manhattan,Midtown South
284,236,Manhattan,Upper East Side North
285,170,Manhattan,Murray Hill
286,116,Manhattan,Hamilton Heights
287,142,Manhattan,Lincoln Square East
288,132,Queens,JFK Airport
289,142,Manhattan,Lincoln Square East
290,79,Manhattan,East Village
291,137,Manhattan,Kips Bay
292,137,Manhattan,Kips Bay
293,113,Manhattan,Greenwich Village North
294,107,Manhattan,Gramercy
295,138,Queens,LaGuardia Airport
296,140,Manhattan,Lenox Hill East
297,162,Manhattan,Midtown East
298,68,Manhattan,East Chelsea
299,161,Manhattan,Midtown Center
300,48,Manhattan,Clinton East
301,143,Manhattan,Lincoln Square West
302,79,Manhattan,East Village
303,100,Manhattan,Garment District
304,186,Manhattan,Penn Station/Madison Sq West
305,255,Brooklyn,Williamsburg (North Side)
306,239,Manhattan,Upper West Side South
307,209,Manhattan,Seaport
308,246,Manhattan,West Chelsea/Hudson Yards
309,142,Manhattan,Lincoln Square East
310,186,Manhattan,Penn Station/Madison Sq West
311,161,Manhattan,Midtown Center
312,164,Manhattan,Midtown South
313,138,Queens,LaGuardia Airport
314,148,Manhattan,Lower East Side
315,231,Manhattan,TriBeCa/Civic Center
316,107,Manhattan,Gramercy
317,264,Unknown,NV
318,186,Manhattan,Penn Station/Madison Sq West
319,255,Brooklyn,Williamsburg (North Side)
320,151,Manhattan,Manhattan Valley
321,265,Unknown,
322,249,Manhattan,West Village
323,132,Queens,JFK Airport
324,229,Manhattan,Sutton Place/Turtle Bay North
325,239,Manhattan,Upper West Side South
326,68,Manhattan,East Chelsea
327,237,Manhattan,Upper East Side South
328,141,Manhattan,Lenox Hill West
329,246,Manhattan,West Chelsea/Hudson Yards
330,148,Manhattan,Lower East Side
331,237,Manhattan,Upper East Side South
332,262,Manhattan,Yorkville East
333,186,Manhattan,Penn Station/Madison Sq West
334,42,Manhattan,Central Harlem North
335,90,Manhattan,Flatiron
336,119,Bronx,Highbridge
337,237,Manhattan,Upper East Side South
338,68,Manhattan,East Chelsea
339,113,Manhattan,Greenwich Village North
340,132,Queens,JFK Airport
341,35,Brooklyn,Brownsville
342,262,Manhattan,Yorkville East
343,234,Manhattan,Union Sq
344,239,Manhattan,Upper West Side South
345,74,Manhattan,East Harlem North
346,229,Manhattan,Sutton Place/Turtle Bay North
347,140,Manhattan,Lenox Hill East
348,132,Queens,JFK Airport
349,132,Queens,JFK Airport
350,140,Manhattan,Lenox Hill East
351,249,Manhattan,West Village
352,43,Manhattan,Central Park
353,75,Manhattan,East Harlem South
354,234,Manhattan,Union Sq
355,161,Manhattan,Midtown Center
356,100,Manhattan,Garment District
357,264,Unknown,NV
358,48,Manhattan,Clinton East
359,246,Manhattan,West Chelsea/Hudson Yards
360,68,Manhattan,East Chelsea
361,79,Manhattan,East Village
362,142,Manhattan,Lincoln Square East
363,163,Manhattan,Midtown North
364,162,Manhattan,Midtown East
365,164,Manhattan,Midtown South
366,142,Manhattan,Lincoln Square East
367,238,Manhattan,Upper West Side North
368,132,Queens,JFK Airport
369,132,Queens,JFK Airport
370,237,Manhattan,Upper East Side South
371,144,Manhattan,Little Italy/NoLiTa
372,181,Brooklyn,Park Slope
373,237,Manhattan,Upper East Side South
374,138,Queens,LaGuardia Airport
375,231,Manhattan,TriBeCa/Civic Center
376,137,Manhattan,Kips Bay
377,24,Manhattan,Bloomingdale
378,141,Manhattan,Lenox Hill West
379,249,Manhattan,West Village
380,158,Manhattan,Meatpacking/West Village West
381,62,Brooklyn,Crown Heights South
382,68,Manhattan,East Chelsea
383,237,Manhattan,Upper East Side South
384,50,Manhattan,Clinton West
385,229,Manhattan,Sutton Place/Turtle Bay North
386,48,Manhattan,Clinton East
387,249,Manhattan,West Village
388,141,Manhattan,Lenox Hill West
389,151,Manhattan,Manhattan Valley
390,80,Brooklyn,East Williamsburg
391,263,Manhattan,Yorkville West
392,68,Manhattan,East Chelsea
393,236,Manhattan,Upper East Side North
394,151,Manhattan,Manhattan Valley
395,142,Manhattan,Lincoln Square East
396,263,Manhattan,Yorkville West
397,68,Manhattan,East Chelsea
398,234,Manhattan,Union Sq
399,244,Manhattan,Washington Heights South
400,144,Manhattan,Little Italy/NoLiTa
401,68,Manhattan,East Chelsea
402,243,Manhattan,Washington Heights North
403,148,Manhattan,Lower East Side
404,260,Queens,Woodside
405,75,Manhattan,East Harlem South
406,234,Manhattan,Union Sq
407,132,Queens,JFK Airport
408,48,Manhattan,Clinton East
409,90,Manhattan,Flatiron
410,244,Manhattan,Washington Heights South
411,231,Manhattan,TriBeCa/Civic Center
412,90,Manhattan,Flatiron
413,170,Manhattan,Murray Hill
414,249,Manhattan,West Village
415,239,Manhattan,Upper West Side South
416,141,Manhattan,Lenox Hill West
417,68,Manhattan,East Chelsea
418,161,Manhattan,Midtown Center
419,234,Manhattan,Union Sq
420,262,Manhattan,Yorkville East
421,158,Manhattan,Meatpacking/West Village West
422,161,Manhattan,Midtown Center
423,41,Manhattan,Central Harlem
424,79,Manhattan,East Village
425,246,Manhattan,West Chelsea/Hudson Yards
426,68,Manhattan,East Chelsea
427,263,Manhattan,Yorkville West
428,100,Manhattan,Garment District
429,162,Manhattan,Midtown East
430,151,Manhattan,Manhattan Valley
431,170,Manhattan,Murray Hill
432,162,Manhattan,Midtown East
433,234,Manhattan,Union Sq
434,141,Manhattan,Lenox Hill West
435,132,Queens,JFK Airport
436,68,Manhattan,East Chelsea
437,79,Manhattan,East Village
438,234,Manhattan,Union Sq
439,246,Manhattan,West Chelsea/Hudson Yards
440,142,Manhattan,Lincoln Square East
441,264,Unknown,NV
442,234,Manhattan,Union Sq
443,142,Manhattan,Lincoln Square East
444,50,Manhattan,Clinton West
445,263,Manhattan,Yorkville West
446,4,Manhattan,Alphabet City
447,237,Manhattan,Upper East Side South
448,79,Manhattan,East Village
449,79,Manhattan,East Village
450,263,Manhattan,Yorkville West
451,236,Manhattan,Upper East Side North
452,209,Manhattan,Seaport
453,143,Manhattan,Lincoln Square West
454,186,Manhattan,Penn Station/Madison Sq West
455,116,Manhattan,Hamilton Heights
456,170,Manhattan,Murray Hill
457,166,Manhattan,Morningside Heights
458,50,Manhattan,Clinton West
459,229,Manhattan,Sutton Place/Turtle Bay North
460,79,Manhattan,East Village
461,263,Manhattan,Yorkville West
462,143,Manhattan,Lincoln Square West
463,113,Manhattan,Greenwich Village North
464,41,Manhattan,Central Harlem
465,234,Manhattan,Union Sq
466,158,Manhattan,Meatpacking/West Village West
467,148,Manhattan,Lower East Side
468,148,Manhattan,Lower East Side
469,74,Manhattan,East Harlem North
470,170,Manhattan,Murray Hill
471,114,Manhattan,Greenwich Village South
472,37,Brooklyn,Bushwick South
473,116,Manhattan,Hamilton Heights
474,144,Manhattan,Little Italy/NoLiTa
475,132,Queens,JFK Airport
476,186,Manhattan,Penn Station/Madison Sq West
477,234,Manhattan,Union Sq
478,125,Manhattan,Hudson Sq
479,264,Unknown,NV
480,164,Manhattan,Midtown South
481,48,Manhattan,Clinton East
482,158,Manhattan,Meatpacking/West Village West
483,144,Manhattan,Little Italy/NoLiTa
484,236,Manhattan,Upper East Side North
485,164,Manhattan,Midtown South
486,132,Queens,JFK Airport
487,161,Manhattan,Midtown Center
488,161,Manhattan,Midtown Center
489,68,Manhattan,East Chelsea
490,90,Manhattan,Flatiron
491,45,Manhattan,Chinatown
492,264,Unknown,NV
493,141,Manhattan,Lenox Hill West
494,143,Manhattan,Lincoln Square West
495,132,Queens,JFK Airport
496,168,Bronx,Mott Haven/Port Morris
497,233,Manhattan,UN/Turtle Bay South
498,132,Queens,JFK Airport
499,249,Manhattan,West Village
500,90,Manhattan,Flatiron
501,264,Unknown,NV
502,132,Queens,JFK Airport
503,237,Manhattan,Upper East Side South
504,107,Manhattan,Gramercy
505,137,Manhattan,Kips Bay
506,158,Manhattan,Meatpacking/West Village West
507,48,Manhattan,Clinton East
508,132,Queens,JFK Airport
509,161,Manhattan,Midtown Center
510,144,Manhattan,Little Italy/NoLiTa
511,211,Manhattan,SoHo
512,141,Manhattan,Lenox Hill West
513,68,Manhattan,East Chelsea
514,144,Manhattan,Little Italy/NoLiTa
515,226,Queens,Sunnyside
516,237,Manhattan,Upper East Side South
517,48,Manhattan,Clinton East
518,161,Manhattan,Midtown Center
519,238,Manhattan,Upper West Side North
520,142,Manhattan,Lincoln Square East
521,79,Manhattan,East Village
522,231,Manhattan,TriBeCa/Civic Center
523,237,Manhattan,Upper East Side South
524,262,Manhattan,Yorkville East
525,236,Manhattan,Upper East Side North
526,238,Manhattan,Upper West Side North
527,142,Manhattan,Lincoln Square East
528,234,Manhattan,Union Sq
529,79,Manhattan,East Village
530,142,Manhattan,Lincoln Square East
531,132,Queens,JFK Airport
532,132,Queens,JFK Airport
533,239,Manhattan,Upper West Side South
534,244,Manhattan,Washington Heights South
535,186,Manhattan,Penn Station/Madison Sq West
536,265,Unknown,
537,148,Manhattan,Lower East Side
538,138,Queens,LaGuardia Airport
539,142,Manhattan,Lincoln Square East
540,113,Manhattan,Greenwich Village North
541,239,Manhattan,Upper West Side South
542,236,Manhattan,Upper East Side North
543,132,Queens,JFK Airport
544,142,Manhattan,Lincoln Square East
545,148,Manhattan,Lower East Side
546,264,Unknown,NV
547,170,Manhattan,Murray Hill
548,142,Manhattan,Lincoln Square East
549,140,Manhattan,Lenox Hill East
550,231,Manhattan,TriBeCa/Civic Center
551,113,Manhattan,Greenwich Village North
552,48,Manhattan,Clinton East
553,244,Manhattan,Washington Heights South
554,74,Manhattan,East Harlem North
555,129,Queens,Jackson Heights
556,234,Manhattan,Union Sq
557,264,Unknown,NV
558,151,Manhattan,Manhattan Valley
559,79,Manhattan,East Village
560,68,Manhattan,East Chelsea
561,138,Queens,LaGuardia Airport
562,161,Manhattan,Midtown Center
563,261,Manhattan,World Trade Center
564,186,Manhattan,Penn Station/Madison Sq West
565,233,Manhattan,UN/Turtle Bay South
566,246,Manhattan,West Chelsea/Hudson Yards
567,79,Manhattan,East Village
568,231,Manhattan,TriBeCa/Civic Center
569,48,Manhattan,Clinton East
570,144,Manhattan,Little Italy/NoLiTa
571,68,Manhattan,East Chelsea
572,239,Manhattan,Upper West Side South
573,79,Manhattan,East Village
574,142,Manhattan,Lincoln Square East
575,186,Manhattan,Penn Station/Madison Sq West
576,239,Manhattan,Upper West Side South
577,263,Manhattan,Yorkville West
578,132,Queens,JFK Airport
579,228,Brooklyn,Sunset Park West
580,68,Manhattan,East Chelsea
581,113,Manhattan,Greenwich Village North
582,151,Manhattan,Manhattan Valley
583,142,Manhattan,Lincoln Square East
584,79,Manhattan,East Village
585,211,Manhattan,SoHo
586,236,Manhattan,Upper East Side North
587,161,Manhattan,Midtown Center
588,138,Queens,LaGuardia Airport
589,238,Manhattan,Upper West Side North
590,239,Manhattan,Upper West Side South
591,236,Manhattan,Upper East Side North
592,164,Manhattan,Midtown South
593,144,Manhattan,Little Italy/NoLiTa
594,239,Manhattan,Upper West Side South
595,7,Queens,Astoria
596,234,Manhattan,Union Sq
597,7,Queens,Astoria
598,170,Manhattan,Murray Hill
599,68,Manhattan,East Chelsea
600,48,Manhattan,Clinton East
601,79,Manhattan,East Village
602,107,Manhattan,Gramercy
603,132,Queens,JFK Airport
604,107,Manhattan,Gramercy
605,196,Queens,Rego Park
606,186,Manhattan,Penn Station/Madison Sq West
607,142,Manhattan,Lincoln Square East
608,161,Manhattan,Midtown Center
609,161,Manhattan,Midtown Center
610,234,Manhattan,Union Sq
611,236,Manhattan,Upper East Side North
612,162,Manhattan,Midtown East
613,142,Manhattan,Lincoln Square East
614,132,Queens,JFK Airport
615,236,Manhattan,Upper East Side North
616,239,Manhattan,Upper West Side South
617,132,Queens,JFK Airport
618,90,Manhattan,Flatiron
619,116,Manhattan,Hamilton Heights
620,234,Manhattan,Union Sq
621,237,Manhattan,Upper East Side South
622,141,Manhattan,Lenox Hill West
623,163,Manhattan,Midtown North
624,141,Manhattan,Lenox Hill West
625,141,Manhattan,Lenox Hill West
626,132,Queens,JFK Airport
627,74,Manhattan,East Harlem North
628,141,Manhattan,Lenox Hill West
629,79,Manhattan,East Village
630,107,Manhattan,Gramercy
631,151,Manhattan,Manhattan Valley
632,263,Manhattan,Yorkville West
633,263,Manhattan,Yorkville West
634,132,Queens,JFK Airport
635,233,Manhattan,UN/Turtle Bay South
636,79,Manhattan,East Village
637,137,Manhattan,Kips Bay
638,142,Manhattan,Lincoln Square East
639,132,Queens,JFK Airport
640,234,Manhattan,Union Sq
641,113,Manhattan,Greenwich Village North
642,233,Manhattan,UN/Turtle Bay South
643,75,Manhattan,East Harlem South
644,79,Manhattan,East Village
645,163,Manhattan,Midtown North
646,107,Manhattan,Gramercy
647,170,Manhattan,Murray Hill
648,148,Manhattan,Lower East Side
649,263,Manhattan,Yorkville West
650,48,Manhattan,Clinton East
651,170,Manhattan,Murray Hill
652,50,Manhattan,Clinton West
653,43,Manhattan,Central Park
654,138,Queens,LaGuardia Airport
655,152,Manhattan,Manhattanville
656,148,Manhattan,Lower East Side
657,138,Queens,LaGuardia Airport
658,74,Manhattan,East Harlem North
659,142,Manhattan,Lincoln Square East
660,142,Manhattan,Lincoln Square East
661,262,Manhattan,Yorkville East
662,263,Manhattan,Yorkville West
663,162,Manhattan,Midtown East
664,237,Manhattan,Upper East Side South
665,246,Manhattan,West Chelsea/Hudson Yards
666,186,Manhattan,Penn Station/Madison Sq West
667,262,Manhattan,Yorkville East
668,50,Manhattan,Clinton West
669,166,Manhattan,Morningside Heights
670,249,Manhattan,West Village
671,209,Manhattan,Seaport
672,79,Manhattan,East Village
673,79,Manhattan,East Village
674,229,Manhattan,Sutton Place/Turtle Bay North
675,138,Queens,LaGuardia Airport
676,164,Manhattan,Midtown South
677,41,Manhattan,Central Harlem
678,186,Manhattan,Penn Station/Madison Sq West
679,79,Manhattan,East Village
680,142,Manhattan,Lincoln Square East
681,158,Manhattan,Meatpacking/West Village West
682,48,Manhattan,Clinton East
683,79,Manhattan,East Village
684,146,Queens,Long Island City/Queens Plaza
685,132,Queens,JFK Airport
686,75,Manhattan,East Harlem South
687,161,Manhattan,Midtown Center
688,69,Bronx,East Concourse/Concourse Village
689,255,Brooklyn,Williamsburg (North Side)
690,170,Manhattan,Murray Hill
691,264,Unknown,NV
692,68,Manhattan,East Chelsea
693,211,Manhattan,SoHo
694,66,Brooklyn,DUMBO/Vinegar Hill
695,237,Manhattan,Upper East Side South
696,164,Manhattan,Midtown South
697,143,Manhattan,Lincoln Square West
698,114,Manhattan,Greenwich Village South
699,234,Manhattan,Union Sq
700,48,Manhattan,Clinton East
701,236,Manhattan,Upper East Side North
702,239,Manhattan,Upper West Side South
703,239,Manhattan,Upper West Side South
704,170,Manhattan,Murray Hill
705,132,Queens,JFK Airport
706,146,Queens,Long Island City/Queens Plaza
707,231,Manhattan,TriBeCa/Civic Center
708,138,Queens,LaGuardia Airport
709,48,Manhattan,Clinton East
710,68,Manhattan,East Chelsea
711,132,Queens,JFK Airport
712,114,Manhattan,Greenwich Village South
713,132,Queens,JFK Airport
714,79,Manhattan,East Village
715,132,Queens,JFK Airport
716,261,Manhattan,World Trade Center
717,68,Manhattan,East Chelsea
718,42,Manhattan,Central Harlem North
719,163,Manhattan,Midtown North
720,234,Manhattan,Union Sq
721,238,Manhattan,Upper West Side North
722,132,Queens,JFK Airport
723,132,Queens,JFK Airport
724,234,Manhattan,Union Sq
725,132,Queens,JFK Airport
726,48,Manhattan,Clinton East
727,137,Manhattan,Kips Bay
728,79,Manhattan,East Village
729,48,Manhattan,Clinton East
730,100,Manhattan,Garment District
731,148,Manhattan,Lower East Side
732,249,Manhattan,West Village
733,144,Manhattan,Little Italy/NoLiTa
734,211,Manhattan,SoHo
735,170,Manhattan,Murray Hill
736,97,Brooklyn,Fort Greene
737,238,Manhattan,Upper West Side North
738,138,Queens,LaGuardia Airport
739,146,Queens,Long Island City/Queens Plaza
740,132,Queens,JFK Airport
741,132,Queens,JFK Airport
742,132,Queens,JFK Airport
743,186,Manhattan,Penn Station/Madison Sq West
744,79,Manhattan,East Village
745,238,Manhattan,Upper West Side North
746,75,Manhattan,East Harlem South
747,237,Manhattan,Upper East Side South
748,264,Unknown,NV
749,41,Manhattan,Central Harlem
750,79,Manhattan,East Village
751,237,Manhattan,Upper East Side South
752,237,Manhattan,Upper East Side South
753,163,Manhattan,Midtown North
754,229,Manhattan,Sutton Place/Turtle Bay North
755,168,Bronx,Mott Haven/Port Morris
756,238,Manhattan,Upper West Side North
757,141,Manhattan,Lenox Hill West
758,239,Manhattan,Upper West Side South
759,211,Manhattan,SoHo
760,50,Manhattan,Clinton West
761,161,Manhattan,Midtown Center
762,238,Manhattan,Upper West Side North
763,107,Manhattan,Gramercy
764,158,Manhattan,Meatpacking/West Village West
765,263,Manhattan,Yorkville West
766,138,Queens,LaGuardia Airport
767,263,Manhattan,Yorkville West
768,143,Manhattan,Lincoln Square West
769,164,Manhattan,Midtown South
770,234,Manhattan,Union Sq
771,75,Manhattan,East Harlem South
772,144,Manhattan,Little Italy/NoLiTa
773,234,Manhattan,Union Sq
774,142,Manhattan,Lincoln Square East
775,238,Manhattan,Upper West Side North
776,140,Manhattan,Lenox Hill East
777,211,Manhattan,SoHo
778,148,Manhattan,Lower East Side
779,158,Manhattan,Meatpacking/West Village West
780,125,Manhattan,Hudson Sq
781,138,Queens,LaGuardia Airport
782,243,Manhattan,Washington Heights North
783,74,Manhattan,East Harlem North
784,238,Manhattan,Upper West Side North
785,138,Queens,LaGuardia Airport
786,79,Manhattan,East Village
787,186,Manhattan,Penn Station/Madison Sq West
788,48,Manhattan,Clinton East
789,48,Manhattan,Clinton East
790,142,Manhattan,Lincoln Square East
791,164,Manhattan,Midtown South
792,170,Manhattan,Murray Hill
793,170,Manhattan,Murray Hill
794,79,Manhattan,East Village
795,48,Manhattan,Clinton East
796,114,Manhattan,Greenwich Village South
